,callsign,runway,arrAirport,initialGateTimeOfDeparture,aircraftType,arrGate,node,optimalExit,optimalValue,meanValue,stdevValue
1550,DAL2636,08L,KATL,02/20/2017 12:15:00,MD88,A07,13,10,1043.71,,
1551,DAL2570,08L,KATL,02/20/2017 12:55:00,MD88,B32,2,10,870.28,,
1552,SKW4667,09R,KATL,02/20/2017 11:54:00,CRJ2,D28,10,60,257.58,,
1553,DAL1078,09R,KATL,02/20/2017 13:05:00,MD88,B34,2,61,1016.62,,
1554,ASQ5210,09R,KATL,02/20/2017 12:15:00,CRJ2,D10,15,60,214.29,,
1555,DAL2912,08L,KATL,02/20/2017 13:20:00,B712,D05,16,10,741.09,,
1556,DAL1568,08L,KATL,02/20/2017 13:25:00,MD88,B01,14,8,682.1,,
1557,AAL919,09R,KATL,02/20/2017 12:20:00,B738,T11,7,60,864.33,,
1558,AAL469,08L,KATL,02/20/2017 13:00:00,A319,D25,11,9,457.7,,
1559,DAL2389,08L,KATL,02/20/2017 12:00:00,MD88,B05,14,10,913.73,,
1560,DAL1351,08L,KATL,02/20/2017 12:00:00,B712,C52,3,8,523.77,,
1561,ASQ5151,09R,KATL,02/20/2017 13:20:00,CRJ2,D46,5,60,314.92,,
1562,DAL2201,08L,KATL,02/20/2017 11:52:00,B739,A10,12,10,1102.2,,
1563,DAL1591,08L,KATL,02/20/2017 13:25:00,MD88,B02,13,10,1041.43,,
1564,DAL2382,08L,KATL,02/20/2017 13:15:00,A320,A09,13,10,1036.39,,
1565,DAL1085,08L,KATL,02/20/2017 13:00:00,MD88,B31,3,10,767.23,,
1566,DAL1084,09R,KATL,02/20/2017 13:30:00,MD88,E36,5,60,594.37,,
1567,DAL1759,08L,KATL,02/20/2017 13:15:00,B752,A29,2,8,473.0,,
1568,DAL667,09R,KATL,02/20/2017 13:20:00,MD88,E27,6,60,1000.48,,
1569,DAL1927,09R,KATL,02/20/2017 12:45:00,B752,A04,12,58,488.25,,
1570,DAL1614,08L,KATL,02/20/2017 13:10:00,MD88,B14,8,8,545.13,,
1571,DAL2654,09R,KATL,02/20/2017 13:30:00,B737,T02,12,60,760.41,,
1572,DAL1080,08L,KATL,02/20/2017 13:10:00,B752,E09,17,11,632.86,,
1573,DAL1054,08L,KATL,02/20/2017 12:15:00,MD88,A26,1,10,969.02,,
1574,DAL1439,09R,KATL,02/20/2017 12:45:00,B712,D06,15,60,528.75,,
1575,ASQ5503,09R,KATL,02/20/2017 12:30:00,CRJ7,D33,5,60,271.88,,
1576,DAL997,09R,KATL,02/20/2017 13:30:00,B739,E07,17,60,578.18,,
1577,DAL904,09R,KATL,02/20/2017 12:00:00,B739,B25,9,60,622.35,,
1578,UAL475,09R,KATL,02/20/2017 12:38:00,B737,T13,1,59,743.29,,
1579,DAL639,08L,KATL,02/20/2017 13:05:00,A321,T03,12,10,1134.91,,
1580,DAL1501,08L,KATL,02/20/2017 12:00:00,A321,D13,11,10,606.72,,
1581,DAL1312,09R,KATL,02/20/2017 13:45:00,MD88,A12,7,58,575.15,,
1582,DAL1565,08L,KATL,02/20/2017 12:25:00,B752,A19,8,10,894.96,,
1583,DAL1273,08L,KATL,02/20/2017 14:00:00,MD88,B27,3,13,1139.24,,
1584,NKS163,09R,KATL,02/20/2017 12:45:00,A320,D3,16,60,486.67,,
1585,DAL2242,09R,KATL,02/20/2017 14:00:00,MD88,A30,1,60,987.73,,
1586,DAL2336,09R,KATL,02/20/2017 13:10:00,A321,B23,9,60,604.83,,
1587,DAL1184,09R,KATL,02/20/2017 13:00:00,B752,A24,1,60,997.39,,
1588,DAL1369,08L,KATL,02/20/2017 13:00:00,MD88,B11,14,10,903.54,,
1589,DAL1698,09R,KATL,02/20/2017 12:50:00,MD88,B28,2,60,836.14,,
1590,DAL2205,09R,KATL,02/20/2017 13:25:00,B752,A03,13,60,689.82,,
1591,DAL969,09R,KATL,02/20/2017 13:30:00,B739,A32,1,58,630.8,,
1592,DAL2410,09R,KATL,02/20/2017 13:00:00,B712,D09,16,60,453.56,,
1593,DAL1979,09R,KATL,02/20/2017 14:00:00,MD88,B16,8,58,637.17,,
1594,DAL1563,08L,KATL,02/20/2017 14:00:00,MD88,B04,13,10,1057.28,,
1595,DAL1955,09R,KATL,02/20/2017 14:00:00,A319,B19,9,60,657.49,,
1596,DAL1842,08L,KATL,02/20/2017 12:55:00,B739,T01,12,10,1099.92,,
1597,DAL1306,08L,KATL,02/20/2017 13:30:00,MD88,B29,3,10,733.69,,
1598,DAL916,08L,KATL,02/20/2017 14:05:00,MD90,B01,14,10,920.97,,
1599,AAL1846,08L,KATL,02/20/2017 13:10:00,A319,D23,11,10,675.71,,
1600,ASQ5212,08L,KATL,02/20/2017 14:33:00,CRJ2,D30,4,9,206.05,,
1601,DAL2326,09R,KATL,02/20/2017 13:45:00,B739,A27,2,60,828.11,,
1602,DAL2271,09R,KATL,02/20/2017 14:00:00,A321,T05,12,60,809.51,,
1603,ASQ5253,09R,KATL,02/20/2017 14:00:00,CRJ2,D28,10,60,244.27,,
1604,ASQ5541,09R,KATL,02/20/2017 14:43:00,CRJ2,D07,16,60,191.5,,
1605,DAL1122,08L,KATL,02/20/2017 13:25:00,B752,A02,12,9,953.23,,
1606,DAL1308,09R,KATL,02/20/2017 13:40:00,B752,A16,7,59,792.6,,
1607,DAL1818,09R,KATL,02/20/2017 14:20:00,A321,D16,10,60,603.65,,
1608,DAL851,08L,KATL,02/20/2017 13:00:00,A319,A21,8,10,948.6,,
1609,DAL2233,08L,KATL,02/20/2017 14:05:00,B739,A34,1,10,935.8,,
1610,DAL1452,08L,KATL,02/20/2017 13:00:00,MD90,B34,2,8,406.47,,
1611,DAL2114,08L,KATL,02/20/2017 13:00:00,A320,E35,6,11,458.8,,
1612,DAL1572,09R,KATL,02/20/2017 14:45:00,B752,A01,13,59,499.93,,
1613,ASQ5536,09R,KATL,02/20/2017 15:00:00,CRJ2,D26,10,59,269.52,,
1614,ASQ5162,09R,KATL,02/20/2017 14:54:00,CRJ2,D10,15,60,213.46,,
1615,NKS404,09R,KATL,02/20/2017 14:18:00,A319,D4,15,60,519.55,,
1616,ASQ5239,08L,KATL,02/20/2017 14:59:00,CRJ2,D38,4,10,267.55,,
1617,DAL1334,08L,KATL,02/20/2017 14:39:00,MD90,B24,2,8,493.07,,
1618,DAL1828,09R,KATL,02/20/2017 15:15:00,MD88,B06,13,60,681.65,,
1619,DAL692,09R,KATL,02/20/2017 15:24:00,B712,E28,5,60,641.13,,
1620,ASQ5403,09R,KATL,02/20/2017 15:20:00,CRJ7,D44,4,59,333.98,,
1621,DAL805,08L,KATL,02/20/2017 14:00:00,MD88,B02,13,10,1058.98,,
1622,DAL1954,09R,KATL,02/20/2017 14:15:00,MD88,C36,9,60,640.22,,
1623,SKW4605,08L,KATL,02/20/2017 14:59:00,CRJ2,D8A,15,10,362.23,,
1624,ASQ5127,09R,KATL,02/20/2017 13:15:00,CRJ7,D15,11,60,219.53,,
1625,DAL1113,09R,KATL,02/20/2017 14:36:00,MD88,B03,14,60,552.39,,
1626,AAL1388,08L,KATL,02/20/2017 14:40:00,B738,T12,1,10,944.05,,
1627,AAL2069,09R,KATL,02/20/2017 14:37:00,A319,D23,11,60,529.52,,
1628,DAL1330,09R,KATL,02/20/2017 15:46:00,B712,C55,4,59,1058.06,,
1629,SWA462,08L,KATL,02/20/2017 14:55:00,B737,C9,15,9,697.87,,
1630,DAL2309,08L,KATL,02/20/2017 15:35:00,MD88,B28,2,10,899.23,,
1631,DAL2607,09R,KATL,02/20/2017 15:40:00,MD90,B31,3,60,685.46,,
1632,DAL342,08L,KATL,02/20/2017 15:51:00,MD88,B04,13,10,1034.15,,
1633,NKS542,09R,KATL,02/20/2017 15:55:00,A319,D1A,16,60,455.58,,
1634,DAL1478,08L,KATL,02/20/2017 15:07:00,MD88,B27,3,8,511.33,,
1635,ASQ5128,09R,KATL,02/20/2017 16:07:00,CRJ2,D13,11,60,227.3,,
1636,DAL1539,08L,KATL,02/20/2017 14:55:00,MD90,B33,3,10,752.59,,
1637,DAL2312,09R,KATL,02/20/2017 16:08:00,B712,C50,3,60,724.47,,
1638,DAL1943,08L,KATL,02/20/2017 15:29:00,A320,A28,1,10,937.08,,
1639,DAL1294,08L,KATL,02/20/2017 16:05:00,MD88,B02,13,8,647.78,,
1640,SWA1597,08L,KATL,02/20/2017 14:40:00,B738,C1,15,9,663.45,,
1641,DAL1880,08L,KATL,02/20/2017 14:45:00,MD90,T03,12,10,1135.41,,
1642,ASQ5190,10,KATL,02/20/2017 16:40:00,CRJ2,D26,10,73,525.13,,
1643,ASQ5171,08L,KATL,02/20/2017 16:23:00,CRJ2,D41,5,9,164.98,,
1644,DAL1066,09R,KATL,02/20/2017 16:45:00,MD88,T04,12,60,799.21,,
1645,DAL2155,09R,KATL,02/20/2017 14:00:00,B738,E30,5,60,711.47,,
1646,DAL1350,10,KATL,02/20/2017 16:35:00,B712,D05,16,73,1103.14,,
1647,DAL1243,09R,KATL,02/20/2017 15:40:00,MD90,B13,9,60,644.63,,
1648,DAL1216,09R,KATL,02/20/2017 13:30:00,B752,A29,2,58,848.79,,
1649,DAL1258,10,KATL,02/20/2017 16:35:00,B752,E26,11,72,1335.24,,
1650,SWA1519,10,KATL,02/20/2017 16:15:00,B737,C14,14,73,1121.01,,
1651,DAL2298,10,KATL,02/20/2017 16:18:00,MD88,T01,12,73,1266.39,,
1652,DAL2041,10,KATL,02/20/2017 16:45:00,MD88,C43,4,73,1342.73,,
1653,SWA4126,09R,KATL,02/20/2017 15:45:00,B733,C5,15,60,506.58,,
1654,SWA1234,08L,KATL,02/20/2017 16:20:00,B737,C20,9,10,819.97,,
1655,ASQ5372,10,KATL,02/20/2017 16:47:00,CRJ2,D42,4,72,641.98,,
1656,DAL1616,09R,KATL,02/20/2017 15:00:00,MD90,B36,2,60,861.15,,
1657,DAL1913,09R,KATL,02/20/2017 16:26:00,MD88,B16,8,58,658.06,,
1658,ASQ5243,09R,KATL,02/20/2017 16:19:00,CRJ9,D10,15,60,218.64,,
1659,DAL2250,08L,KATL,02/20/2017 16:56:00,B712,C34,9,10,870.94,,
1660,DAL2433,09R,KATL,02/20/2017 16:29:00,B752,A21,8,60,761.98,,
1661,DAL1891,10,KATL,02/20/2017 16:35:00,MD88,B05,14,73,1122.33,,
1662,ASQ5134,10,KATL,02/20/2017 15:50:00,CRJ7,D39,5,73,544.4,,
1663,DAL1480,10,KATL,02/20/2017 16:36:00,B712,C46,3,73,1283.35,,
1664,SWA596,08L,KATL,02/20/2017 16:20:00,B733,C2,14,9,805.55,,
1665,DAL1602,09R,KATL,02/20/2017 14:00:00,B753,A04,12,60,782.15,,
1666,DAL1186,10,KATL,02/20/2017 16:03:00,B712,C49,4,72,1681.92,,
1667,ASQ5471,10,KATL,02/20/2017 17:04:00,CRJ7,D44,4,73,559.04,,
1668,DAL1771,09R,KATL,02/20/2017 16:50:00,MD88,A32,1,58,664.48,,
1669,DAL1987,10,KATL,02/20/2017 16:04:00,B752,A05,13,72,1496.68,,
1670,DAL1639,10,KATL,02/20/2017 16:49:00,B712,C55,4,73,1313.77,,
1671,SKW4847,09R,KATL,02/20/2017 16:55:00,CRJ2,D07,16,60,181.85,,
1672,DAL2120,09R,KATL,02/20/2017 16:30:00,B712,C47,4,60,741.03,,
1673,SKW4476,08L,KATL,02/20/2017 16:04:00,CRJ2,D33,5,9,153.02,,
1674,DAL2106,09R,KATL,02/20/2017 16:17:00,B739,A18,7,60,881.35,,
1675,ASQ5589,09R,KATL,02/20/2017 15:15:00,CRJ2,D46,5,60,254.46,,
1676,ASQ5274,09R,KATL,02/20/2017 16:27:00,CRJ9,D16,10,60,244.99,,
1677,DAL2056,10,KATL,02/20/2017 16:38:00,MD90,B34,2,72,1614.9,,
1678,ASQ5147,10,KATL,02/20/2017 16:57:00,CRJ2,D32,4,73,554.01,,
1679,SKW4656,08L,KATL,02/20/2017 16:33:00,CRJ2,D30,4,13,412.91,,
1680,DAL1147,09R,KATL,02/20/2017 16:20:00,MD88,B21,9,60,639.05,,
1681,ASQ5308,08L,KATL,02/20/2017 17:07:00,CRJ2,D28,10,10,298.98,,
1682,ASH6287,09R,KATL,02/20/2017 16:15:00,E75L,T14,1,60,411.15,,
1683,DAL1367,08L,KATL,02/20/2017 16:33:00,B712,E27,6,11,463.63,,
1684,DAL2222,09R,KATL,02/20/2017 14:30:00,B752,A11,13,60,648.54,,
1685,AAL1473,09R,KATL,02/20/2017 16:25:00,MD82,T10,7,60,902.45,,
1686,DAL2251,08L,KATL,02/20/2017 17:30:00,B712,C36,9,10,839.79,,
1687,ASQ5227,09R,KATL,02/20/2017 16:25:00,CRJ2,D38,4,60,310.96,,
1688,DAL800,09R,KATL,02/20/2017 16:00:00,B739,A07,13,60,671.77,,
1689,DAL1177,08L,KATL,02/20/2017 17:18:00,B752,A02,12,10,1087.56,,
1690,DAL1570,08L,KATL,02/20/2017 17:20:00,MD88,D14,10,10,733.88,,
1691,DAL1317,09R,KATL,02/20/2017 17:30:00,MD88,B01,14,60,552.14,,
1692,ASQ5499,09R,KATL,02/20/2017 17:15:00,CRJ9,C30,9,60,254.82,,
1693,DAL1420,09R,KATL,02/20/2017 16:50:00,A321,A17,8,60,769.76,,
1694,DAL1160,08L,KATL,02/20/2017 17:05:00,MD88,B13,9,8,548.8,,
1695,DAL1463,09R,KATL,02/20/2017 17:45:00,MD88,B31,3,59,828.27,,
1696,ASQ5363,08L,KATL,02/20/2017 17:09:00,CRJ2,D41,5,10,216.64,,
1697,DAL1276,08L,KATL,02/20/2017 17:25:00,MD88,A26,1,10,979.11,,
1698,DAL1353,10,KATL,02/20/2017 17:55:00,MD88,A06,12,72,1593.86,,
1699,DAL1905,09R,KATL,02/20/2017 17:25:00,A321,T06,7,60,913.72,,
1700,DAL1592,09R,KATL,02/20/2017 14:35:00,B752,A30,1,60,989.44,,
1701,DAL1675,08L,KATL,02/20/2017 15:15:00,B752,A20,7,10,1033.41,,
1702,DAL1920,08L,KATL,02/20/2017 16:45:00,MD88,B11,14,10,988.4,,
1703,DAL2391,08L,KATL,02/20/2017 17:05:00,B712,C33,10,10,724.07,,
1704,SWA4476,10,KATL,02/20/2017 17:00:00,B738,C4,14,73,1089.78,,
1705,DAL1791,10,KATL,02/20/2017 17:45:00,B712,C37,10,72,1531.59,,
1706,ASQ5236,09R,KATL,02/20/2017 18:10:00,CRJ2,D29,5,60,260.46,,
1707,SWA1786,10,KATL,02/20/2017 17:20:00,B737,C1,15,73,1149.69,,
1708,DAL920,09R,KATL,02/20/2017 18:00:00,MD88,A34,1,58,565.42,,
1709,UAL453,08L,KATL,02/20/2017 17:30:00,A320,T13,1,8,612.37,,
1710,DAL2310,09R,KATL,02/20/2017 17:00:00,MD88,T02,12,60,787.83,,
1711,ASQ5489,10,KATL,02/20/2017 18:12:00,CRJ2,C49,4,73,558.91,,
1712,DAL1868,10,KATL,02/20/2017 17:00:00,MD90,B26,2,73,1325.37,,
1713,DAL1068,09R,KATL,02/20/2017 17:45:00,B753,A12,7,60,907.32,,
1714,DAL2405,10,KATL,02/20/2017 17:25:00,A320,B19,9,73,1212.92,,
1715,DAL1725,10,KATL,02/20/2017 17:51:00,MD88,B03,14,73,1106.76,,
1716,ASQ5419,10,KATL,02/20/2017 18:35:00,CRJ7,D10,15,73,485.26,,
1717,ASQ5443,10,KATL,02/20/2017 18:29:00,CRJ2,D07,16,72,585.21,,
1718,ASQ5576,10,KATL,02/20/2017 18:10:00,CRJ2,D8A,15,72,553.37,,
1719,NKS481,08L,KATL,02/20/2017 17:15:00,A319,D1A,16,9,566.17,,
1720,DAL329,09R,KATL,02/20/2017 17:45:00,MD88,B36,2,58,765.72,,
1721,DAL2088,09R,KATL,02/20/2017 18:10:00,MD90,A31,2,60,821.68,,
1722,SKW4444,08L,KATL,02/20/2017 18:30:00,CRJ2,D33,5,10,221.85,,
1723,SWA619,10,KATL,02/20/2017 17:45:00,B737,C14,14,73,1248.62,,
1724,DAL2541,08L,KATL,02/20/2017 17:49:00,B712,C43,4,10,706.89,,
1725,DAL1474,08L,KATL,02/20/2017 17:55:00,MD88,D12,10,10,728.48,,
1726,DAL1915,08L,KATL,02/20/2017 17:25:00,MD90,B25,9,10,820.29,,
1727,DAL858,09R,KATL,02/20/2017 18:34:00,B752,A21,8,60,763.76,,
1728,DAL1865,08L,KATL,02/20/2017 15:30:00,B752,A24,1,8,608.32,,
1729,DAL1599,08L,KATL,02/20/2017 18:15:00,MD88,A18,7,8,671.61,,
1730,DAL1373,09R,KATL,02/20/2017 18:35:00,MD90,B34,2,60,821.86,,
1731,ASQ5466,08L,KATL,02/20/2017 17:55:00,CRJ9,D46,5,10,217.5,,
1732,SWA2838,09R,KATL,02/20/2017 15:50:00,B738,C15,10,60,615.16,,
1733,DAL2018,09R,KATL,02/20/2017 18:25:00,A321,A05,13,60,657.92,,
1734,SWA559,09R,KATL,02/20/2017 17:05:00,B738,C9,15,61,730.65,,
1735,DAL1648,08L,KATL,02/20/2017 18:25:00,A320,E03,17,11,538.2,,
1736,DAL1762,08L,KATL,02/20/2017 17:24:00,MD90,B23,9,10,828.6,,
1737,DAL2401,08L,KATL,02/20/2017 17:40:00,B712,C55,4,9,533.4,,
1738,DAL2659,08L,KATL,02/20/2017 18:10:00,MD88,B29,3,10,806.69,,
1739,DAL1375,09R,KATL,02/20/2017 16:10:00,B763,E18,6,60,915.03,,
1740,ASQ5188,09R,KATL,02/20/2017 18:40:00,CRJ2,D31,5,60,263.76,,
1741,DAL2487,08L,KATL,02/20/2017 18:00:00,B712,C40,3,10,770.14,,
1742,DAL1389,10,KATL,02/20/2017 19:20:00,B737,E15,17,73,1386.8,,
1743,DAL662,08L,KATL,02/20/2017 18:40:00,A321,T08,7,8,672.07,,
1744,DAL1595,08L,KATL,02/20/2017 19:14:00,B712,C50,3,10,745.49,,
1745,DAL1781,10,KATL,02/20/2017 18:35:00,B739,A25,2,73,1323.38,,
1746,DAL2132,09R,KATL,02/20/2017 18:22:00,B739,A15,8,58,764.78,,
1747,DAL2577,09R,KATL,02/20/2017 19:20:00,B712,C41,4,60,758.62,,
1748,SKW5570,08L,KATL,02/20/2017 18:50:00,E75L,T14,1,9,310.97,,
1749,SWA1865,09R,KATL,02/20/2017 18:45:00,B733,C12,14,60,502.65,,
1750,ASQ5451,08L,KATL,02/20/2017 17:00:00,CRJ7,D8A,15,9,288.08,,
1751,SWA4850,08L,KATL,02/20/2017 17:15:00,B737,C13,15,10,851.98,,
1752,DAL1448,09R,KATL,02/20/2017 18:49:00,A320,B17,9,61,947.78,,
1753,DAL1912,09R,KATL,02/20/2017 18:52:00,MD88,B32,2,60,858.27,,
1754,DAL1058,09R,KATL,02/20/2017 19:20:00,A321,T03,12,60,747.44,,
1755,SWA1761,09R,KATL,02/20/2017 19:35:00,B733,C2,14,60,525.64,,
1756,DAL1119,09R,KATL,02/20/2017 19:30:00,B752,E01,17,60,592.32,,
1757,SWA1833,08L,KATL,02/20/2017 19:00:00,B738,C1,15,9,688.24,,
1758,ASQ5398,09R,KATL,02/20/2017 19:30:00,CRJ2,D29,5,60,265.16,,
1759,DAL2399,08L,KATL,02/20/2017 19:15:00,MD88,B09,14,10,936.04,,
1760,ASQ5208,09R,KATL,02/20/2017 19:43:00,CRJ2,D28,10,60,244.49,,
1761,DAL1161,08L,KATL,02/20/2017 19:24:00,MD90,B36,2,10,836.46,,
1762,DAL2540,09R,KATL,02/20/2017 19:20:00,MD88,B24,2,60,842.85,,
1763,RPA4623,08L,KATL,02/20/2017 18:55:00,E75L,T9,7,9,343.67,,
1764,DAL658,08L,KATL,02/20/2017 20:10:00,B712,C33,10,10,743.97,,
1765,DAL950,08L,KATL,02/20/2017 19:00:00,MD88,B33,3,10,728.72,,
1766,DAL981,08L,KATL,02/20/2017 18:35:00,MD88,A34,1,10,930.33,,
1767,SWA4503,08L,KATL,02/20/2017 18:45:00,B737,C17,10,10,712.14,,
1768,DAL827,08L,KATL,02/20/2017 20:14:00,B712,C35,10,10,728.59,,
1769,DAL2330,09R,KATL,02/20/2017 19:50:00,A321,D16,10,60,613.49,,
1770,DAL64,08L,KATL,02/20/2017 17:00:00,B77L,E28,5,10,725.86,,
1771,AAL1652,08L,KATL,02/20/2017 19:51:00,A319,T12,1,8,516.42,,
1772,ASQ5185,08L,KATL,02/20/2017 20:16:00,CRJ9,D39,5,10,215.68,,
1773,DAL1877,08L,KATL,02/20/2017 18:55:00,MD90,T06,7,10,1006.66,,
1774,DAL1564,08L,KATL,02/20/2017 19:52:00,MD90,B20,8,10,931.26,,
1775,ASQ5267,09R,KATL,02/20/2017 20:18:00,CRJ9,C30,9,60,262.0,,
1776,DAL2367,08L,KATL,02/20/2017 19:25:00,B712,C52,3,10,757.35,,
1777,AAL1678,08L,KATL,02/20/2017 18:36:00,E190,T11,7,10,434.28,,
1778,SKW4552,08L,KATL,02/20/2017 16:44:00,CRJ2,D41,5,10,224.43,,
1779,ASQ5292,09R,KATL,02/20/2017 20:21:00,CRJ2,D10,15,60,204.59,,
1780,DAL1230,08L,KATL,02/20/2017 19:44:00,MD88,B16,8,10,945.4,,
1781,DAL200,08L,KATL,02/20/2017 19:15:00,B739,A33,2,10,836.71,,
1782,ASQ5434,09R,KATL,02/20/2017 20:30:00,CRJ2,D07,16,60,193.14,,
1783,DAL151,08L,KATL,02/20/2017 19:55:00,A321,D08,15,10,840.61,,
1784,DAL116,09R,KATL,02/20/2017 20:50:00,MD88,C43,4,59,938.65,,
1785,DAL2225,08L,KATL,02/20/2017 17:30:00,B712,C42,3,10,757.0,,
1786,DAL1765,09R,KATL,02/20/2017 19:54:00,B752,E36,5,60,853.42,,
1787,DAL72,09R,KATL,02/20/2017 20:20:00,B739,T02,12,60,778.17,,
1788,DAL1052,09R,KATL,02/20/2017 17:55:00,B738,E09,17,60,562.79,,
1789,NKS146,08L,KATL,02/20/2017 19:00:00,A320,D4,15,10,827.04,,
1790,DAL2564,09R,KATL,02/20/2017 19:55:00,MD88,T05,12,60,808.73,,
1791,DAL2141,09R,KATL,02/20/2017 19:50:00,MD88,B31,3,60,720.06,,
1792,DAL2446,09R,KATL,02/20/2017 19:50:00,B752,A19,8,60,727.12,,
1793,DAL2505,09R,KATL,02/20/2017 19:40:00,B712,D13,11,60,561.74,,
1794,DAL1676,08L,KATL,02/20/2017 20:49:00,MD88,B04,13,10,997.21,,
1795,DAL1425,08L,KATL,02/20/2017 20:03:00,B738,E15,17,11,518.48,,
1796,DAL2573,08L,KATL,02/20/2017 20:11:00,B712,C34,9,10,811.27,,
1797,DAL8819,09R,KATL,02/20/2017 20:30:00,A321,B29,3,60,664.57,,
1798,ASQ5347,08L,KATL,02/20/2017 20:15:00,CRJ2,D27,11,10,250.5,,
1799,SKW4631,09R,KATL,02/20/2017 20:30:00,CRJ2,D34,4,60,302.89,,
1800,DAL2451,09R,KATL,02/20/2017 20:44:00,MD88,B34,2,60,838.31,,
1801,ASQ5174,09R,KATL,02/20/2017 20:56:00,CRJ2,D31,5,60,258.63,,
1802,DAL1157,09R,KATL,02/20/2017 20:04:00,B737,E03,17,60,626.39,,
1803,DAL1250,08L,KATL,02/20/2017 20:07:00,B752,A11,13,10,1023.35,,
1804,ASQ5145,09R,KATL,02/20/2017 20:56:00,CRJ2,C49,4,60,297.75,,
1805,AAL1887,08L,KATL,02/20/2017 19:50:00,E190,D25,11,10,257.52,,
1806,NKS403,08L,KATL,02/20/2017 17:27:00,A319,D1A,16,10,731.63,,
1807,SWA1446,09R,KATL,02/20/2017 20:40:00,B737,C6,14,60,527.2,,
1808,DAL1992,09R,KATL,02/20/2017 19:55:00,B739,T04,12,60,777.49,,
1809,DAL1292,08L,KATL,02/20/2017 20:35:00,MD90,C50,3,10,777.42,,
1810,ASQ5323,09R,KATL,02/20/2017 21:20:00,CRJ2,D33,5,61,301.03,,
1811,DAL338,09R,KATL,02/20/2017 21:25:00,B712,E30,5,60,631.35,,
1812,AAL787,08L,KATL,02/20/2017 21:10:00,A320,D21,11,9,473.22,,
1813,ASQ5234,08L,KATL,02/20/2017 21:25:00,CRJ2,D29,5,10,221.69,,
1814,NKS219,09R,KATL,02/20/2017 20:45:00,A320,D1A,16,60,487.42,,
1815,ASQ5105,09R,KATL,02/20/2017 20:45:00,CRJ2,D39,5,60,313.09,,
1816,DAL2832,08L,KATL,02/20/2017 19:50:00,MD88,B06,13,10,1041.58,,
1817,SWA27,09R,KATL,02/20/2017 20:40:00,B733,C1,15,59,572.54,,
1818,AAL1398,09R,KATL,02/20/2017 20:35:00,B738,T9,7,61,1216.09,,
1819,DAL24,09R,KATL,02/20/2017 20:50:00,B739,A25,2,60,807.18,,
1820,DAL28,10,KATL,02/20/2017 21:30:00,B753,B05,14,73,1095.08,,
1821,DAL2599,08L,KATL,02/20/2017 22:00:00,MD88,D06,15,10,841.85,,
1822,DAL1826,09R,KATL,02/20/2017 20:55:00,A321,A07,13,60,675.11,,
1823,DAL2052,08L,KATL,02/20/2017 21:55:00,MD88,B32,2,10,866.12,,
1824,ASQ5358,09R,KATL,02/20/2017 21:42:00,CRJ2,D15,11,60,221.54,,
1825,DAL1750,09R,KATL,02/20/2017 18:25:00,B763,F02,18,60,983.46,,
1826,DAL2084,08L,KATL,02/20/2017 21:30:00,MD88,A09,13,13,1480.66,,
1827,SWA1055,08L,KATL,02/20/2017 21:15:00,B737,C9,15,10,820.32,,
1828,DAL2184,08L,KATL,02/20/2017 21:50:00,B712,C52,3,10,731.81,,
1829,DAL1107,10,KATL,02/20/2017 21:55:00,B737,E01,17,73,1237.06,,
1830,DAL2206,10,KATL,02/20/2017 21:20:00,MD88,T06,7,72,1651.96,,
1831,DAL1736,09R,KATL,02/20/2017 21:38:00,MD88,A16,7,60,930.66,,
1832,ASQ5241,09R,KATL,02/20/2017 22:15:00,CRJ2,D32,4,60,315.04,,
1833,DAL9860,10,KATL,02/20/2017 21:29:00,A320,C55,4,73,1338.36,,
1834,DAL2169,09R,KATL,02/20/2017 19:25:00,B738,A18,7,60,935.07,,
1835,ASQ5396,10,KATL,02/20/2017 21:55:00,CRJ2,D38,4,72,572.16,,
1836,DAL2198,09R,KATL,02/20/2017 19:40:00,B737,A11,13,59,449.79,,
1837,DAL2528,08L,KATL,02/20/2017 20:11:00,MD88,D12,10,8,637.47,,
1838,DAL1942,08L,KATL,02/20/2017 20:46:00,B712,C46,3,8,509.21,,
1839,SKW4445,09R,KATL,02/20/2017 20:08:00,CRJ7,D28,10,60,256.69,,
1840,DAL43,08L,KATL,02/20/2017 20:45:00,MD88,B01,14,8,664.45,,
1841,DAL2136,09R,KATL,02/20/2017 20:19:00,A319,B19,9,59,707.82,,
1842,DAL1814,10,KATL,02/20/2017 22:15:00,MD88,T03,12,73,1310.46,,
1843,SWA4370,09R,KATL,02/20/2017 19:00:00,B738,C6,14,61,759.54,,
1844,DAL2054,09R,KATL,02/20/2017 21:00:00,MD90,B09,14,59,645.26,,
1845,SWA291,08L,KATL,02/20/2017 21:20:00,B737,C21,10,8,658.39,,
1846,DAL2047,10,KATL,02/20/2017 21:55:00,B739,A34,1,72,1746.2,,
1847,ASQ5195,08L,KATL,02/20/2017 22:04:00,CRJ2,D33,5,9,162.63,,
1848,DAL2614,08L,KATL,02/20/2017 21:35:00,A321,A27,2,10,814.58,,
1849,DAL2642,08L,KATL,02/20/2017 22:15:00,MD88,B11,14,10,937.92,,
1850,ASQ5483,09R,KATL,02/20/2017 21:44:00,CRJ9,D13,11,60,274.04,,
1851,DAL1116,09R,KATL,02/20/2017 21:40:00,B712,B03,14,60,591.33,,
1852,DAL1916,09R,KATL,02/20/2017 20:30:00,A333,E14,6,60,985.93,,
